,Season,Name,Transfer Sum,From,FromCountry,FromLanguage,FromLanguageFamily,To,ToCountry,ToLanguage,ToLanguageFamily
1389,Abgänge 12/13,Dragan Djukic,ablösefrei,FC Thun,Switzerland,German,Germanic,SC YF Juventus,Switzerland,German,Germanic
1390,Abgänge 12/13,Jérémy Manière,Leihe,FC Thun,Switzerland,German,Germanic,FC Biel-Bienne,Switzerland,German,Germanic
1391,Abgänge 12/13,Remo Burri,Leihe,FC Thun,Switzerland,German,Germanic,FC Münsingen,Switzerland,German,Germanic
1392,Abgänge 12/13,Steven Rüegg,?,FC Thun,Switzerland,German,Germanic,FC Dürrenast,Switzerland,German,Germanic
1393,Abgänge 12/13,Michael Siegfried,Leihe,FC Thun,Switzerland,German,Germanic,FC Biel-Bienne,Switzerland,German,Germanic
1394,Abgänge 12/13,Mirson Volina,Leihe,FC Thun,Switzerland,German,Germanic,FC Biel-Bienne,Switzerland,German,Germanic
1395,Abgänge 12/13,Fabiano,-,FC Thun,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1396,Abgänge 12/13,Milaim Rama,-,FC Thun,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
1397,Abgänge 12/13,Marc Schneider,-,FC Thun,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
1398,Zugänge 11/12,Fabiano,ablösefrei,Villa Nova AC,Brazil,Portuguese,Romance,FC Thun,Switzerland,German,Germanic
1399,Zugänge 11/12,Mauro Lustrinelli,ablösefrei,AC Bellinzona,Switzerland,Italian,Romance,FC Thun,Switzerland,German,Germanic
1400,Zugänge 11/12,Saïf Ghezal,ablösefrei,ES Sahel,Tunisia,French,Romance,FC Thun,Switzerland,German,Germanic
1401,Zugänge 11/12,Marco Schneuwly,?,BSC Young Boys,Switzerland,German,Germanic,FC Thun,Switzerland,German,Germanic
1402,Zugänge 11/12,Christian Schneuwly,Leihe,BSC Young Boys,Switzerland,German,Germanic,FC Thun,Switzerland,German,Germanic
1403,Zugänge 11/12,Jérémy Manière,?,Yverdon-Sport,Switzerland,French,Romance,FC Thun,Switzerland,German,Germanic
1404,Zugänge 11/12,Ifet Taljevic,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Thun,Switzerland,German,Germanic
1405,Zugänge 11/12,Kevin Bigler,-,Thun U21,Switzerland,German,Germanic,FC Thun,Switzerland,German,Germanic
1406,Zugänge 11/12,Dudu,Leih-Ende,Yangon Utd.,Myanmar,Portuguese,Romance,FC Thun,Switzerland,German,Germanic
1407,Abgänge 11/12,Darío Lezcano,850 Tsd. €,FC Thun,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1408,Abgänge 11/12,Timm Klose,400 Tsd. €,FC Thun,Switzerland,German,Germanic,1.FC Nürnberg,Germany,German,Germanic
1409,Abgänge 11/12,Stephan Andrist,240 Tsd. €,FC Thun,Switzerland,German,Germanic,FC Basel,Switzerland,German,Germanic
1410,Abgänge 11/12,Sékou Sanogo,Leihe,FC Thun,Switzerland,German,Germanic,Lausanne-Sport,Switzerland,French,Romance
1411,Abgänge 11/12,Dudu,ablösefrei,FC Thun,Switzerland,German,Germanic,São Carlos,Brazil,Portuguese,Romance
1412,Abgänge 11/12,Stefan Glarner,ablösefrei,FC Thun,Switzerland,German,Germanic,FC Sion,Switzerland,French,Romance
1413,Abgänge 11/12,Markus Neumayr,ablösefrei,FC Thun,Switzerland,German,Germanic,AC Bellinzona,Switzerland,Italian,Romance
1414,Abgänge 11/12,Nick Proschwitz,?,FC Thun,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1415,Abgänge 11/12,Ifet Taljevic,-,FC Thun,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1416,Abgänge 11/12,Mauro Lustrinelli,-,FC Thun,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
1417,Abgänge 11/12,Ifet Taljevic,-,FC Thun,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1418,Abgänge 11/12,Ervin Gashi,-,FC Thun,Switzerland,German,Germanic,Thun U21,Switzerland,German,Germanic
1419,Zugänge 20/21,Samuel Alabi,940 Tsd. €,FC Ashdod,Israel,Hebrew,Semitic,FC Luzern,Switzerland,German,Germanic
1420,Zugänge 20/21,Yvan Alounga,500 Tsd. €,FC Aarau,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1421,Zugänge 20/21,Àlex Carbonell,ablösefrei,FC Valencia,Spain,Spanish,Romance,FC Luzern,Switzerland,German,Germanic
1422,Zugänge 20/21,Martin Frydek,ablösefrei,Sparta Prag,Czech Republic,Czech,Slavic,FC Luzern,Switzerland,German,Germanic
1423,Zugänge 20/21,Louis Schaub,Leihe,1.FC Köln,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1424,Zugänge 20/21,Dejan Sorgic,?,AJ Auxerre,France,French,Romance,FC Luzern,Switzerland,German,Germanic
1425,Zugänge 20/21,Varol Tasar,Leihe,Servette FC,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
1426,Zugänge 20/21,Lino Lang,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1427,Zugänge 20/21,Mark Marleku,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1428,Zugänge 20/21,Tyron Owusu,-,Luzern U18,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1429,Abgänge 20/21,Darian Males,"2,50 Mio. €",FC Luzern,Switzerland,German,Germanic,Inter Mailand,Italy,Italian,Romance
1430,Abgänge 20/21,Blessing Eleke,"1,50 Mio. €",FC Luzern,Switzerland,German,Germanic,Beerschot V.A.,Belgium,French,Romance
1431,Abgänge 20/21,Shkelqim Demhasaj,ablösefrei,FC Luzern,Switzerland,German,Germanic,Grasshoppers,Switzerland,German,Germanic
1432,Abgänge 20/21,Eric Tia,ablösefrei,FC Luzern,Switzerland,German,Germanic,NE Xamax,Switzerland,French,Romance
1433,Abgänge 20/21,Simon Enzler,Leihe,FC Luzern,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
1434,Abgänge 20/21,David Mistrafovic,Leihe,FC Luzern,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
1435,Abgänge 20/21,Idriz Voca,?,FC Luzern,Switzerland,German,Germanic,Ankaragücü,Turkey,Turkish,Turkic
1436,Abgänge 20/21,Otar Kakabadze,?,FC Luzern,Switzerland,German,Germanic,CD Teneriffa,Spain,Spanish,Romance
1437,Abgänge 20/21,Stefan Wolf,-,FC Luzern,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1438,Abgänge 20/21,Francesco Margiotta,-,FC Luzern,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1439,Zugänge 19/20,Marco Bürki,200 Tsd. €,Zulte Waregem,Belgium,French,Romance,FC Luzern,Switzerland,German,Germanic
1440,Zugänge 19/20,Loïc Jacot,?,NE Xamax,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
1441,Zugänge 19/20,Salah Aziz Binous,?,FC Lugano,Switzerland,Italian,Romance,FC Luzern,Switzerland,German,Germanic
1442,Zugänge 19/20,Francesco Margiotta,?,Lausanne-Sport,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
1443,Zugänge 19/20,Marius Müller,?,RB Leipzig,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1444,Zugänge 19/20,Ibrahima Ndiaye,?,Wadi Degla ,Egypt,Arabic,Semitic,FC Luzern,Switzerland,German,Germanic
1445,Zugänge 19/20,Ryder Matos,Leihe,Udinese Calcio,Italy,Italian,Romance,FC Luzern,Switzerland,German,Germanic
1446,Zugänge 19/20,Lorik Emini,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1447,Zugänge 19/20,Ashvin Balaruban,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1448,Zugänge 19/20,Marco Rüedi,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1449,Zugänge 19/20,Darian Males,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1450,Zugänge 19/20,Marco Burch,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1451,Zugänge 19/20,David Mistrafovic,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1452,Zugänge 19/20,Stefan Wolf,Leih-Ende,FC Chiasso,Switzerland,Italian,Romance,FC Luzern,Switzerland,German,Germanic
1453,Abgänge 19/20,Ruben Vargas,"4,00 Mio. €",FC Luzern,Switzerland,German,Germanic,FC Augsburg,Germany,German,Germanic
1454,Abgänge 19/20,Valeriane Gvilia,300 Tsd. €,FC Luzern,Switzerland,German,Germanic,Legia Warschau,Poland,Polish,Slavic
1455,Abgänge 19/20,Lazar Cirkovic,ablösefrei,FC Luzern,Switzerland,German,Germanic,Maccabi Netanya,Israel,Hebrew,Semitic
1456,Abgänge 19/20,Remo Arnold,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
1457,Abgänge 19/20,Yannick Schmid,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
1458,Abgänge 19/20,Dario Ulrich,ablösefrei,FC Luzern,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
1459,Abgänge 19/20,Christian Schneuwly,ablösefrei,FC Luzern,Switzerland,German,Germanic,Lausanne-Sport,Switzerland,French,Romance
1460,Abgänge 19/20,Tomi Juric,ablösefrei,FC Luzern,Switzerland,German,Germanic,ZSKA Sofia,Bulgaria,Bulgarian,Slavic
1461,Abgänge 19/20,Loïc Jacot,Leihe,FC Luzern,Switzerland,German,Germanic,FC Chiasso,Switzerland,Italian,Romance
1462,Abgänge 19/20,Daniel Follonier,Leihe,FC Luzern,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
1463,Abgänge 19/20,Stefan Wolf,Leihe,FC Luzern,Switzerland,German,Germanic,FC Chiasso,Switzerland,Italian,Romance
1464,Abgänge 19/20,Marco Rüedi,Leihe,FC Luzern,Switzerland,German,Germanic,SC Cham,Switzerland,German,Germanic
1465,Abgänge 19/20,Francisco Rodríguez,?,FC Luzern,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
1466,Abgänge 19/20,Olivier Custodio,?,FC Luzern,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
1467,Abgänge 19/20,Filip Ugrinic,Leihe,FC Luzern,Switzerland,German,Germanic,FC Emmen,Netherlands,Dutch,Germanic
1468,Abgänge 19/20,Dren Feka,-,FC Luzern,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1469,Abgänge 19/20,Claudio Lustenberger,-,FC Luzern,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
1470,Zugänge 18/19,Blessing Eleke,800 Tsd. €,FC Ashdod,Israel,Hebrew,Semitic,FC Luzern,Switzerland,German,Germanic
1471,Zugänge 18/19,Tsiy William Ndenge,650 Tsd. €,Bor. M'gladbach,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1472,Zugänge 18/19,Otar Kakabadze,500 Tsd. €,Gimnàstic,Spain,Spanish,Romance,FC Luzern,Switzerland,German,Germanic
1473,Zugänge 18/19,Eric Tia,ablösefrei,FC Zürich U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1474,Zugänge 18/19,Loïc Jacot,Leihe,NE Xamax,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
1475,Zugänge 18/19,Mirko Salvi,Leihe,Grasshoppers,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1476,Abgänge 18/19,Jonas Omlin,"2,00 Mio. €",FC Luzern,Switzerland,German,Germanic,FC Basel,Switzerland,German,Germanic
1477,Abgänge 18/19,Nicolas Schindelholz,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
1478,Abgänge 18/19,Hekuran Kryeziu,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
1479,Abgänge 18/19,Valeriane Gvilia,Leihe,FC Luzern,Switzerland,German,Germanic,Górnik Zabrze,Poland,Polish,Slavic
1480,Abgänge 18/19,Simon Enzler,Leihe,FC Luzern,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
1481,Abgänge 18/19,Dario Ulrich,Leihe,FC Luzern,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
1482,Abgänge 18/19,João Oliveira,?,FC Luzern,Switzerland,German,Germanic,Lausanne-Sport,Switzerland,French,Romance
1483,Abgänge 18/19,Remo Arnold,Leihe,FC Luzern,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
1484,Abgänge 18/19,Daniel Follonier,Leihe,FC Luzern,Switzerland,German,Germanic,Servette FC,Switzerland,French,Romance
1485,Abgänge 18/19,Il-gwan Jong,-,FC Luzern,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1486,Zugänge 17/18,Il-gwan Jong,ablösefrei,Rimyongsu SC,Costa Rica,Spanish,Romance,FC Luzern,Switzerland,German,Germanic
1487,Zugänge 17/18,Christian Schwegler,ablösefrei,RB Salzburg,Austria,German,Germanic,FC Luzern,Switzerland,German,Germanic
1488,Zugänge 17/18,Nicolas Schindelholz,ablösefrei,FC Thun,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1489,Zugänge 17/18,Dren Feka,ablösefrei,Hamburger SV,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1490,Zugänge 17/18,Lazar Cirkovic,?,Partizan,Serbia,Serbian,Slavic,FC Luzern,Switzerland,German,Germanic
1491,Zugänge 17/18,Dereck Kutesa,Leihe,FC Basel,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1492,Zugänge 17/18,Daniel Follonier,?,FC Sion,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
1493,Zugänge 17/18,Marvin Schulz,?,Bor. M'gladbach,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1494,Zugänge 17/18,Olivier Custodio,?,Lausanne-Sport,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
1495,Zugänge 17/18,Francisco Rodríguez,?,VfL Wolfsburg,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1496,Zugänge 17/18,Shkelqim Demhasaj,?,FC Schaffhausen,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1497,Zugänge 17/18,Valeriane Gvilia,?,BATE Borisov,Belarus,Russian,Slavic,FC Luzern,Switzerland,German,Germanic
1498,Zugänge 17/18,Idriz Voca,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1499,Zugänge 17/18,Ruben Vargas,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1500,Zugänge 17/18,Filip Ugrinic,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1501,Zugänge 17/18,Simon Enzler,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1502,Zugänge 17/18,Stefan Wolf,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1503,Zugänge 17/18,Reto Ziegler,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Luzern,Switzerland,German,Germanic
1504,Abgänge 17/18,Markus Neumayr,250 Tsd. €,FC Luzern,Switzerland,German,Germanic,Kasimpasa,Turkey,Turkish,Turkic
1505,Abgänge 17/18,François Affolter,ablösefrei,FC Luzern,Switzerland,German,Germanic,Quakes,United States,English,Germanic
1506,Abgänge 17/18,Olivier Kleiner,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Wohlen,Switzerland,German,Germanic
1507,Abgänge 17/18,Luka Sliskovic,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
1508,Abgänge 17/18,Reto Ziegler,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Dallas	,,,
1509,Abgänge 17/18,Ricardo Costa,ablösefrei,FC Luzern,Switzerland,German,Germanic,CD Tondela,Portugal,Portuguese,Romance
1510,Abgänge 17/18,Nicolas Haas,ablösefrei,FC Luzern,Switzerland,German,Germanic,Atal. Bergamo,Italy,Italian,Romance
1511,Abgänge 17/18,Sally Sarr,ablösefrei,FC Luzern,Switzerland,German,Germanic,Servette FC,Switzerland,French,Romance
1512,Abgänge 17/18,Tomislav Puljic,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
1513,Abgänge 17/18,Marco Schneuwly,?,FC Luzern,Switzerland,German,Germanic,FC Sion,Switzerland,French,Romance
1514,Abgänge 17/18,Il-gwan Jong,Leihe,FC Luzern,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
1515,Abgänge 17/18,João Oliveira,Leihe,FC Luzern,Switzerland,German,Germanic,Lechia Gdansk,Poland,Polish,Slavic
1516,Abgänge 17/18,Dario Ulrich,Leihe,FC Luzern,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
1517,Abgänge 17/18,Omar Thali,-,FC Luzern,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1518,Abgänge 17/18,Cedric Itten,Leih-Ende,FC Luzern,Switzerland,German,Germanic,FC Basel,Switzerland,German,Germanic
1519,Zugänge 16/17,Lucas,200 Tsd. €,Le Mont LS,France,French,Romance,FC Luzern,Switzerland,German,Germanic
1520,Zugänge 16/17,Ricardo Costa,ablösefrei,FC Granada,Spain,Spanish,Romance,FC Luzern,Switzerland,German,Germanic
1521,Zugänge 16/17,Tomi Juric,ablösefrei,Roda JC,Netherlands,Dutch,Germanic,FC Luzern,Switzerland,German,Germanic
1522,Zugänge 16/17,Simon Grether,ablösefrei,FC Wohlen,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1523,Zugänge 16/17,Francisco Rodríguez,Leihe,VfL Wolfsburg,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1524,Zugänge 16/17,Cedric Itten,Leihe,FC Basel,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1525,Zugänge 16/17,Pascal Schürpf,?,FC Vaduz,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1526,Zugänge 16/17,Silvan Sidler,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1527,Zugänge 16/17,Dario Ulrich,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1528,Zugänge 16/17,Stefan Knezevic,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1529,Abgänge 16/17,Jakob Jantscher,900 Tsd. €,FC Luzern,Switzerland,German,Germanic,C. Rizespor,Turkey,Turkish,Turkic
1530,Abgänge 16/17,Migjen Basha,ablösefrei,FC Luzern,Switzerland,German,Germanic,Bari,Italy,Italian,Romance
1531,Abgänge 16/17,Claudio Holenstein,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Wacker,Austria,German,Germanic
1532,Abgänge 16/17,Sebastian Schachten,ablösefrei,FC Luzern,Switzerland,German,Germanic,FSV Frankfurt,Germany,German,Germanic
1533,Abgänge 16/17,Clemens Fandrich,ablösefrei,FC Luzern,Switzerland,German,Germanic,Erzgebirge Aue,Germany,German,Germanic
1534,Abgänge 16/17,Lorenzo Bucchi,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
1535,Abgänge 16/17,Cristian Ianu,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Muri,Switzerland,German,Germanic
1536,Abgänge 16/17,Jahmir Hyka,ablösefrei,FC Luzern,Switzerland,German,Germanic,Quakes,United States,English,Germanic
1537,Abgänge 16/17,Yannick Schmid,Leihe,FC Luzern,Switzerland,German,Germanic,FC Wohlen,Switzerland,German,Germanic
1538,Abgänge 16/17,Luka Sliskovic,Leihe,FC Luzern,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
1539,Abgänge 16/17,Jérôme Thiesson,?,FC Luzern,Switzerland,German,Germanic,Minnesota Utd.,United States,English,Germanic
1540,Abgänge 16/17,Haxhi Neziraj,-,FC Luzern,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
1541,Abgänge 16/17,Kaja Rogulj,-,FC Luzern,Switzerland,German,Germanic,Luzern U21,Switzerland,German,Germanic
1542,Abgänge 16/17,Frane Cirjak,-,FC Luzern,Switzerland,German,Germanic,Luzern U21,Switzerland,German,Germanic
1543,Zugänge 15/16,Christian Schneuwly,500 Tsd. €,FC Zürich,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1544,Zugänge 15/16,Markus Neumayr,100 Tsd. €,FC Vaduz,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1545,Zugänge 15/16,Sebastian Schachten,ablösefrei,FC St. Pauli,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1546,Zugänge 15/16,Samed Yesil,Leihe,FC Liverpool,England,English,Germanic,FC Luzern,Switzerland,German,Germanic
1547,Zugänge 15/16,Migjen Basha,ablösefrei,FC Turin,Italy,Italian,Romance,FC Luzern,Switzerland,German,Germanic
1548,Zugänge 15/16,Nico Brandenburger,Leihe,Bor. M'gladbach,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1549,Zugänge 15/16,Clemens Fandrich,?,RB Leipzig,Germany,German,Germanic,FC Luzern,Switzerland,German,Germanic
1550,Zugänge 15/16,Frane Cirjak,?,NK Zadar ,Croatia,Croatian,Slavic,FC Luzern,Switzerland,German,Germanic
1551,Zugänge 15/16,Michael Frey,Leihe,LOSC Lille,France,French,Romance,FC Luzern,Switzerland,German,Germanic
1552,Zugänge 15/16,João Oliveira,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1553,Zugänge 15/16,Remo Arnold,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1554,Zugänge 15/16,Ferid Matri,Leih-Ende,Le Mont LS,France,French,Romance,FC Luzern,Switzerland,German,Germanic
1555,Zugänge 15/16,Luka Sliskovic,Leih-Ende,FC Biel-Bienne,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1556,Zugänge 15/16,Yannick Schmid,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1557,Zugänge 15/16,Olivier Kleiner,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1558,Zugänge 15/16,Luka Sliskovic,-,Luzern U21,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1559,Zugänge 15/16,Cristian Ianu,Leih-Ende,FC Schaffhausen,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
1560,Abgänge 15/16,Darío Lezcano,"2,50 Mio. €",FC Luzern,Switzerland,German,Germanic,FC Ingolstadt,Germany,German,Germanic
1561,Abgänge 15/16,Remo Freuler,"1,95 Mio. €",FC Luzern,Switzerland,German,Germanic,Atal. Bergamo,Italy,Italian,Romance
1562,Abgänge 15/16,Oliver Bozanic,ablösefrei,FC Luzern,Switzerland,German,Germanic,Melbourne Vict.,Australia,English,Germanic
1563,Abgänge 15/16,Fidan Aliti,ablösefrei,FC Luzern,Switzerland,German,Germanic,Sheriff,Moldova,Romanian,Romance
1564,Abgänge 15/16,Thierry Doubai,ablösefrei,FC Luzern,Switzerland,German,Germanic,Bnei Yehuda,Israel,Hebrew,Semitic
1565,Abgänge 15/16,Haxhi Neziraj,Leihe,FC Luzern,Switzerland,German,Germanic,FC Schaffhausen,Switzerland,German,Germanic
1566,Abgänge 15/16,Omar Thali,Leihe,FC Luzern,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
